Year,Sem,College,Dept,Num,Section,Instructor,Course_name,Hours,Rating
2021,Spring, School of Computer Science,CS,15464,A,"POLLARD, NANCY",TECHNICAL ANIMATION,9.0,4.17
2021,Spring, School of Computer Science,CS,15468,A,"GKIOULEKAS, IOANNIS",ST PHYSICS-BASED REN,10.25,4.75
2021,Spring, School of Computer Science,CS,15469,A,"MCCANN, JAMES",ST: ALGO TEXTILES DS,9.5,4.5
2021,Spring, School of Computer Science,CS,15494,1,"TOURETZKY, DAVID",COGNITIVE ROBOTICS,9.0,4.0
2021,Spring, School of Computer Science,CS,15513,A,"RAILING, BRIAN",INTRO COMPUTER SYSTM,17.93,4.71
2021,Spring, School of Computer Science,CS,15513,A,"WEINBERG, ZACHARY",INTRO COMPUTER SYSTM,18.0,4.68
2021,Spring, School of Computer Science,CS,15539,A,"STEHLIK, MARK",CS PEDAGOGY,9.2,4.2
2021,Spring, School of Computer Science,CS,15605,A,"ECKHARDT, DAVID",OPRG SYS DSG IMPLMN,24.74,4.58
2021,Spring, School of Computer Science,CS,15614,A,"MARTINS, RUBEN",BUG CATCHING,8.0,5.0
2021,Spring, School of Computer Science,CS,15614,A,"PFENNING, FRANK",BUG CATCHING,8.0,5.0
2021,Spring, School of Computer Science,CS,15618,A,"RAILING, BRIAN",PRLL COMP ARC & PGMG,14.81,4.62
2021,Spring, School of Computer Science,CS,15618,A,"BECKMANN, NATHAN",PRLL COMP ARC & PGMG,14.67,4.67
2021,Spring, School of Computer Science,CS,15619,E,"SAKR, MAJD",CLOUD COMPUTING,24.61,4.13
2021,Spring, School of Computer Science,CS,15619,C,"SAKR, MAJD",CLOUD COMPUTING,21.0,5.0
2021,Spring, School of Computer Science,CS,15619,A,"SAKR, MAJD",CLOUD COMPUTING,25.2,4.24
2021,Spring, School of Computer Science,CS,15619,B,"SAKR, MAJD",CLOUD COMPUTING,24.22,3.33
2021,Spring, School of Computer Science,CS,15622,A,"CORTINA, THOMAS",INTRO COMPUTER MUSIC,9.5,5.0
2021,Spring, School of Computer Science,CS,15622,A,"SULLIVAN, THOMAS",INTRO COMPUTER MUSIC,9.5,5.0
2021,Spring, School of Computer Science,CS,15640,1,"PILLAI, BABU",DISTRIBUTED SYSTEMS,16.36,4.5
2021,Spring, School of Computer Science,CS,15640,1,"SHI, RUNTING",DISTRIBUTED SYSTEMS,16.82,4.42
2021,Spring, School of Computer Science,CS,15640,1,"SATYANARAYANAN, MAHADEV",DISTRIBUTED SYSTEMS,16.64,4.69
2021,Spring, School of Computer Science,CS,15650,A,"CHIDESTER, BENJAMIN",ALGO ADV DATA STRUCT,11.5,3.17
2021,Spring, School of Computer Science,CS,15651,1,"SLEATOR, DANIEL",ALGORITHM DES & ANLS,15.33,4.33
2021,Spring, School of Computer Science,CS,15651,1,"WOODRUFF, DAVID",ALGORITHM DES & ANLS,15.33,4.33
2021,Spring, School of Computer Science,CS,15652,1,"HOFFMANN, JAN",FNDTN PROGMG LANGUAG,15.5,4.0
2021,Spring, School of Computer Science,CS,15657,1,"PLATZER, ANDRE",CONSTRUCTIVE LOGIC,10.0,4.33
2021,Spring, School of Computer Science,CS,15659,1,"HARCHOL-BALTER, MOR",PROBLTY & COMPUTING,13.14,5.0
2021,Spring, School of Computer Science,CS,15659,1,"WANG, WEINA",PROBLTY & COMPUTING,12.5,5.0
2021,Spring, School of Computer Science,CS,15661,A4,"ZEGLIN, GARTH",IN & EXP PSCH BRD LG,3.71,4.71
2021,Spring, School of Computer Science,CS,15661,A4,"LIMAURO, CINDY",IN & EXP PSCH BRD LG,3.71,4.29
2021,Spring, School of Computer Science,CS,15662,A,"POLLARD, NANCY",COMPUTER GRAPHICS,15.04,4.7
2021,Spring, School of Computer Science,CS,15664,A,"POLLARD, NANCY",TECHNICAL ANIMATION,11.0,4.57
2021,Spring, School of Computer Science,CS,15668,A,"GKIOULEKAS, IOANNIS",ST PHYSICS-BASED REN,15.14,4.86
2021,Spring, School of Computer Science,CS,15686,A,"LEE, TAI-SING",NEURAL COMPUTATION,13.44,4.44
2021,Spring, School of Computer Science,CS,15688,B,"KOLTER, ZICO",PRACTICAL DATA SCI,16.13,4.2
2021,Spring, School of Computer Science,CS,15688,A,"KOLTER, ZICO",PRACTICAL DATA SCI,12.28,4.56
2021,Spring, School of Computer Science,CS,15712,A,"GIBBONS, PHILLIP",ADV OP SYS & DST SYS,10.18,4.45
2021,Spring, School of Computer Science,CS,15719,A,"SAKR, MAJD",ADV CLOUD COMPUTING,14.61,4.8
2021,Spring, School of Computer Science,CS,15719,A,"GANGER, GREGORY",ADV CLOUD COMPUTING,14.67,4.78
2021,Spring, School of Computer Science,CS,15719,A,"AMVROSIADIS, GEORGE",ADV CLOUD COMPUTING,13.98,4.8
2021,Spring, School of Computer Science,CS,15745,A,"MOWRY, TODD",OPTMZ CMPLR MOD ARCH,8.75,4.38
2021,Spring, School of Computer Science,CS,15750,A,"VINAYAK, RASHMI KORLAKAI",GRADUATE ALGORITHMS,9.8,4.6
2021,Spring, School of Computer Science,CS,15750,A,"GUPTA, ANUPAM",GRADUATE ALGORITHMS,9.65,4.79
2021,Spring, School of Computer Science,CS,15780,A,"ROSENTHAL, STEPHANIE",GRAD ARTIFICL INTELL,10.34,4.1
2021,Spring, School of Computer Science,CS,15780,A,"SHAH, NIHAR",GRAD ARTIFICL INTELL,10.63,4.26
2021,Spring, School of Computer Science,CS,15812,A,"BROOKES, STEPHEN",PROG LANG SEMANTICS,6.5,3.25
2021,Spring, School of Computer Science,CS,15819,Y,"HARPER, ROBERT",ADVD TPCS PROG LANGU,8.57,4.86
2021,Spring, School of Computer Science,CS,15855,A,"ODONNELL, RYAN",GRAD COMP COMLX THRY,12.0,4.86
2021,Spring, School of Computer Science,CS,15858,B,"CRANE, KEENAN",DISC DIFF GEOMETRY,10.75,4.75
2021,Spring, School of Computer Science,CS,15859,HH,"BLELLOCH, GUY",SPEC TOPICS THEORY,8.0,4.33
2021,Spring, School of Computer Science,CS,15859,NN,"MILLER, GARY",SPEC TOPICS THEORY,8.0,4.0
2021,Spring, School of Computer Science,CS,15868,A,"GKIOULEKAS, IOANNIS",ST PHYSICS-BASED REN,14.17,4.83
2021,Spring, School of Computer Science,CS,15869,K,"MCCANN, JAMES",SP TPCS IN GRAPHICS,8.0,5.0
2021,Spring, School of Computer Science,CS,15884,B,"CHEN, TIANQI",MACHINE LEARNING SYS,5.75,4.38
2021,Spring, School of Computer Science,CS,15996,B,"KOLTER, ZICO",INTRO CRS FOR CD DOC,2.0,4.4
2021,Spring, School of Computer Science,CS,15996,B,"FLANIGAN, BAILEY",INTRO CRS FOR CD DOC,2.75,4.5
2021,Spring, School of Computer Science,CS,15996,B,"GURUSWAMI, VENKATESAN",INTRO CRS FOR CD DOC,2.55,4.36
2021,Spring, School of Computer Science,CS,15996,A,"GURUSWAMI, VENKATESAN",INTRO CRS FOR CD DOC,2.0,5.0
2021,Spring, College of Fine Arts,DES,51102,A,"FIROS, DAPHNE",DESIGN LAB,15.62,4.33
2021,Spring, College of Fine Arts,DES,51102,A,"SHIM, KYUHA",DESIGN LAB,15.67,4.29
2021,Spring, College of Fine Arts,DES,51122,A,"ANDERSON, ERIC",COLLAB. VISUALIZING,12.32,3.27
2021,Spring, College of Fine Arts,DES,51122,A,"ZYWICA, MATTHEW",COLLAB. VISUALIZING,12.45,3.5
2021,Spring, College of Fine Arts,DES,51132,A,"VITONE, DYLAN",INTRO TO PHOTO DESGN,6.5,4.8
2021,Spring, College of Fine Arts,DES,51132,B,"VITONE, DYLAN",INTRO TO PHOTO DESGN,6.09,5.0
2021,Spring, College of Fine Arts,DES,51172,A,"MAIONE, DONNA",SYSTEMS,9.57,3.7
2021,Spring, College of Fine Arts,DES,51172,A,"BOSCH GOMEZ, Sofia",SYSTEMS,9.38,4.13
2021,Spring, College of Fine Arts,DES,51208,A3,"EL ZANFALY, DINA",RESEARCH METHODS,7.31,2.0
2021,Spring, College of Fine Arts,DES,51208,A3,"COWART, ADAM",RESEARCH METHODS,7.08,2.31
2021,Spring, College of Fine Arts,DES,51214,W3,"SCUPELLI, PETER",INTRO DEXIGN FUTURES,3.0,5.0
2021,Spring, College of Fine Arts,DES,51218,W4,"ROHRBACH, STACIE",CONCEPT SKETCHING,5.0,5.0
2021,Spring, College of Fine Arts,DES,51228,A,"YASKO, BRETT",COMMUNIC STUDIO II,22.09,4.73
2021,Spring, College of Fine Arts,DES,51231,A,"ROSEN, MYRNA",CALLIGRAPHY I,5.75,4.25
2021,Spring, College of Fine Arts,DES,51236,A,"CROWLEY, VICTORIA",INFORMATION DESIGN,7.65,4.53
2021,Spring, College of Fine Arts,DES,51238,W4,"HUGHES, KRISTIN",DES HEALTH COMMUN,5.0,5.0
2021,Spring, College of Fine Arts,DES,51239,A,"TWIGG, Andrew",PROTOLAB II:COMMUNIC,10.18,4.55
2021,Spring, College of Fine Arts,DES,51248,A,"BASKINGER, MARK",PRODUCTS STUDIO II,17.5,5.0
2021,Spring, College of Fine Arts,DES,51249,A,"STADELMEIER, JOSIAH",PROTOLAB II:PRODUCTS,12.0,5.0
2021,Spring, College of Fine Arts,DES,51258,W4,"CHUNG, WAYNE",DES FOR COLLAB INNOV,4.0,5.0
2021,Spring, College of Fine Arts,DES,51262,A,"BOYLE, Anna",COMM DESIGN FUND,6.36,4.91
2021,Spring, College of Fine Arts,DES,51268,A,"STADELMEIER, STEPHEN",ENVIRON STUDIO II,11.6,5.0
2021,Spring, College of Fine Arts,DES,51269,A,"STADELMEIER, STEPHEN",PROTOLAB II:ENVRNMNT,11.75,5.0
2021,Spring, College of Fine Arts,DES,51272,A4,"QAZI, HAJIRA",CULTURES,6.26,4.84
2021,Spring, College of Fine Arts,DES,51272,A4,"ORTEGA PALLANEZ, Marysol",CULTURES,6.11,4.84
2021,Spring, College of Fine Arts,DES,51272,A4,"KANG, ESTHER",CULTURES,6.11,4.84
2021,Spring, College of Fine Arts,DES,51280,W4,"CHAPMAN, JONATHAN",DESIGN THAT LASTS,5.75,5.0
2021,Spring, College of Fine Arts,DES,51321,A,"BRODSKY, CHARLEE",PHOTOGRAPHIC NARRTVE,5.0,4.25
2021,Spring, College of Fine Arts,DES,51330,A,"SHIM, KYUHA",COMMN STDIO IV,11.9,3.7
2021,Spring, College of Fine Arts,DES,51331,A,"ROSEN, MYRNA",ADV CALLIGRAPHY I,8.0,5.0
2021,Spring, College of Fine Arts,DES,51344,A3,"SASS, MATTHEW",ADV DIGTL PROTOTYPNG,8.0,4.33
2021,Spring, College of Fine Arts,DES,51344,A3,"MERRIMAN, THOMAS",ADV DIGTL PROTOTYPNG,8.0,4.33
2021,Spring, College of Fine Arts,DES,51346,A4,"MERRIMAN, THOMAS",PRODCTN PROTOTYPING,8.0,5.0
2021,Spring, College of Fine Arts,DES,51347,A,"MENTZER, MARK",DRAWING FRM NATURE,8.75,5.0
2021,Spring, College of Fine Arts,DES,51350,A,"CHUNG, WAYNE",PRODUCTS STUDIO IV,17.4,4.8
2021,Spring, College of Fine Arts,DES,51356,A,"ZYWICA, MATTHEW",MAKING FORM LANGUAGE,8.75,5.0
2021,Spring, College of Fine Arts,DES,51360,A,"EL ZANFALY, DINA",ENVN STDIO IV,14.14,3.14
2021,Spring, College of Fine Arts,DES,51362,A,"FIROS, DAPHNE",ENVIRONMENTAL TYPOG,8.0,4.5
2021,Spring, College of Fine Arts,DES,51364,A,"MENTZER, MARK",DRAWING SPACES,8.0,4.6
2021,Spring, College of Fine Arts,DES,51368,A,"VITONE, DYLAN",MOVING PICTURES,11.0,5.0
2021,Spring, College of Fine Arts,DES,51372,A,"STEENSON, MOLLY",PERSUASION,5.23,3.23
2021,Spring, College of Fine Arts,DES,51372,A,"JURI, SILVANA",PERSUASION,5.23,3.23
2021,Spring, College of Fine Arts,DES,51374,A,"YASKO, BRETT",PREP FOR DES PRACTC,2.0,4.33
2021,Spring, College of Fine Arts,DES,51385,A,"STEENSON, MOLLY",DESIGN FOR SERVICE,12.0,4.0
2021,Spring, College of Fine Arts,DES,51385,A,"FIROS, DAPHNE",DESIGN FOR SERVICE,12.0,4.25
2021,Spring, College of Fine Arts,DES,51396,A,"SCUPELLI, PETER",DES FOR CLIMATE CHNG,8.0,4.5
2021,Spring, College of Fine Arts,DES,51400,A,"IRWIN, TERRY",TRANSITION DESIGN,11.0,5.0
2021,Spring, College of Fine Arts,DES,51400,A,"KOSSOFF, GIDEON",TRANSITION DESIGN,11.0,5.0
2021,Spring, College of Fine Arts,DES,51420,A,"HUGHES, KRISTIN",PLACE THRU COLOR,5.0,5.0
2021,Spring, College of Fine Arts,DES,51427,A,"DICEY, JOSEPH",ADVD BOOK ARTS WKSHP,5.0,5.0
2021,Spring, College of Fine Arts,DES,51480,A,"BASKINGER, MARK",DES CAPSTONE PROJ,12.58,3.92
2021,Spring, College of Fine Arts,DES,51480,A,"YASKO, BRETT",DES CAPSTONE PROJ,12.58,3.83
2021,Spring, College of Fine Arts,DES,51486,A,"ROHRBACH, STACIE",DES X FOR LEARNING,9.13,4.75
2021,Spring, College of Fine Arts,DES,51494,A3,"CHAPMAN, JONATHAN",DESIGN THAT LASTS,5.0,4.0
2021,Spring, College of Fine Arts,DES,51612,A,"OLEARY, RAELYNN",MA STUD II:INTRO IXD,15.33,3.5
2021,Spring, College of Fine Arts,DES,51612,A,"DEAL, ASHLEY",MA STUD II:INTRO IXD,15.92,3.5
2021,Spring, College of Fine Arts,DES,51620,A,"HUGHES, KRISTIN",PLACE THRU COLOR,2.0,1.0
2021,Spring, College of Fine Arts,DES,51626,A,"TWIGG, Andrew",PROTOTYP FOR IXD,9.15,4.46
2021,Spring, College of Fine Arts,DES,51694,A3,"CHAPMAN, JONATHAN",DESIGN THAT LASTS,5.75,4.88
2021,Spring, College of Fine Arts,DES,51702,A,"IRWIN, TERRY",TRANSITION DESIGN,10.1,4.6
2021,Spring, College of Fine Arts,DES,51702,A,"KOSSOFF, GIDEON",TRANSITION DESIGN,10.1,4.6
2021,Spring, College of Fine Arts,DES,51712,A,"SCUPELLI, PETER",GRAD DESIGN STUD II,14.71,4.0
2021,Spring, College of Fine Arts,DES,51744,A,"BOSCH GOMEZ, Sofia",RSRCH METH FOR DES,8.14,3.71
2021,Spring, College of Fine Arts,DES,51744,A,"QAZI, HAJIRA",RSRCH METH FOR DES,7.71,3.71
2021,Spring, College of Fine Arts,DES,51782,A,"KRISHNASWAMI, LAKSHMI",DES FOR SOC INNOV,11.0,4.57
2021,Spring, College of Fine Arts,DES,51785,A,"FIROS, DAPHNE",DESIGNING FR SERVICE,9.0,3.78
2021,Spring, College of Fine Arts,DES,51785,A,"STEENSON, MOLLY",DESIGNING FR SERVICE,9.0,3.89
2021,Spring, College of Fine Arts,DES,51796,A,"SCUPELLI, PETER",DES FOR CLIMATE CHNG,9.0,4.67
2021,Spring, College of Fine Arts,DES,51810,A,"STEENSON, MOLLY",DES THESIS PREP IV,11.57,4.71
2021,Spring, College of Fine Arts,DES,51810,A,"ROHRBACH, STACIE",DES THESIS PREP IV,13.29,4.71
2021,Spring, College of Fine Arts,DES,51831,A,"ZYWICA, MATTHEW",METHODOLOGY VISULTN,7.63,4.22
2021,Spring, College of Fine Arts,DES,51874,A,"CANDY, STUART",EXPERIENTIAL FUTURES,10.0,3.83
2021,Spring, College of Fine Arts,DES,51886,A,"ROHRBACH, STACIE",DES X FOR LEARNING,12.5,5.0
2021,Spring, College of Fine Arts,DES,51904,A,"KOSSOFF, GIDEON",TRANSITION DESIGN,11.0,3.5
2021,Spring, College of Fine Arts,DES,51904,A,"IRWIN, TERRY",TRANSITION DESIGN,12.5,3.0
2021,Spring, College of Fine Arts,DES,51914,A4,"CHAPMAN, JONATHAN",FRAMING PROPOSALS,8.0,4.5
2021,Spring, College of Fine Arts,DES,51922,A,"CHAPMAN, JONATHAN",RESEARCH II,14.0,5.0
2021,Spring, College of Fine Arts,DES,51924,A,"CHAPMAN, JONATHAN",RESEARCH IV,14.33,4.67
2021,Spring, College of Fine Arts,DES,51956,A4,"CHAPMAN, JONATHAN",PROGRESS REVIEWS IV,5.0,3.0
2021,Spring, College of Fine Arts,DES,51958,A4,"CHAPMAN, JONATHAN",PROGRESS REVIEWS VI,9.33,4.67
2021,Spring, College of Fine Arts,DRA,54102,A,"MACKENZIE-WOOD, BARBARA",ACTING I,11.0,5.0
2021,Spring, College of Fine Arts,DRA,54102,C,"QUINN, RYAN",ACTING I,11.0,5.0
2021,Spring, College of Fine Arts,DRA,54102,B,"SMITH, ANDREW",ACTING I,9.5,5.0
2021,Spring, College of Fine Arts,DRA,54104,C,"WADSWORTH, DONALD",SPEECH I,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54104,A,"WADSWORTH, DONALD",SPEECH I,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54106,A,"VELTEN-SMITH, LISA",VCE FR STGE I,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54106,B,"VELTEN-SMITH, LISA",VCE FR STGE I,3.5,5.0
2021,Spring, College of Fine Arts,DRA,54108,C,"MOORE, CATHERINE",MOVEMENT I,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54108,B,"MOORE, CATHERINE",MOVEMENT I,4.25,5.0
2021,Spring, College of Fine Arts,DRA,54117,A4,"TSU, SUSAN",DESGN COLLAB PROJECT,3.2,3.25
2021,Spring, College of Fine Arts,DRA,54117,A4,"THOMSON, ROBERT",DESGN COLLAB PROJECT,3.2,3.6
2021,Spring, College of Fine Arts,DRA,54117,A4,"PICKETT, SARTJE",DESGN COLLAB PROJECT,4.5,3.67
2021,Spring, College of Fine Arts,DRA,54117,A4,"ARONS, W.",DESGN COLLAB PROJECT,3.0,3.5
2021,Spring, College of Fine Arts,DRA,54117,A4,"LUCERO, JUSTIN",DESGN COLLAB PROJECT,3.5,3.6
2021,Spring, College of Fine Arts,DRA,54117,A4,"BLOCK, DICK",DESGN COLLAB PROJECT,5.0,3.63
2021,Spring, College of Fine Arts,DRA,54122,A,"LUCERO, JUSTIN",DIRECTING I: SOURCES,9.0,4.33
2021,Spring, College of Fine Arts,DRA,54124,A,"CATON, JAMES",BALLET I,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54124,A,"CONTE, JUDITH",BALLET I,5.0,3.0
2021,Spring, College of Fine Arts,DRA,54126,B,"EDINGER, RICK",MUSIC SKILLS II,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54134,A,"VARGISH, Kate",WRT FOR TELEVISION,6.2,5.0
2021,Spring, College of Fine Arts,DRA,54134,A,"SEYMOUR, ALEC",WRT FOR TELEVISION,6.2,5.0
2021,Spring, College of Fine Arts,DRA,54152,A,"BROWN, C. TODD",STAGECRAFT,9.2,3.8
2021,Spring, College of Fine Arts,DRA,54158,A,"BOEVERS, DAVID",PRODUCTION PLANNING,6.2,4.0
2021,Spring, College of Fine Arts,DRA,54159,A3,"WEST, SEAN",PRODUCTION PRACTICUM,5.6,2.2
2021,Spring, College of Fine Arts,DRA,54166,A,"PICKETT, SARTJE",INTRO SND DSGN THTRE,4.0,4.67
2021,Spring, College of Fine Arts,DRA,54170,A,"BOEVERS, DAVID",STUDIOCRAFT 2,5.6,3.8
2021,Spring, College of Fine Arts,DRA,54170,A,"BLOCK, DICK",STUDIOCRAFT 2,9.8,4.6
2021,Spring, College of Fine Arts,DRA,54172,A,"TSU, SUSAN",BASIC DESIGN 2,11.43,4.43
2021,Spring, College of Fine Arts,DRA,54176,A,"ARONS, W.",CONSERVATORY HOUR,2.0,3.82
2021,Spring, College of Fine Arts,DRA,54176,A,"BLOCK, DICK",CONSERVATORY HOUR,2.0,3.91
2021,Spring, College of Fine Arts,DRA,54177,B,"GOOD, KRISTI",FOUNDATIONS DRAMA I,5.3,5.0
2021,Spring, College of Fine Arts,DRA,54177,A,"GOOD, KRISTI",FOUNDATIONS DRAMA I,4.1,4.5
2021,Spring, College of Fine Arts,DRA,54179,A,"THOMPSON, NaTasha",MKING ROOM,6.5,4.5
2021,Spring, College of Fine Arts,DRA,54184,A,"RODRIGUEZ, CATHERINE",DTURG 2:INT PROD DTG,11.0,3.75
2021,Spring, College of Fine Arts,DRA,54190,A,"SIERRA, Paloma",ST IN PLAYWRITING,14.0,5.0
2021,Spring, College of Fine Arts,DRA,54190,B,"HOIDA, TRACY",ST IN PLAYWRITING,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54191,B,"ANDERSEN, Peter",ACTING FOR NON MAJOR,4.4,5.0
2021,Spring, College of Fine Arts,DRA,54191,A,"WAHLS, Rebecca",ACTING FOR NON MAJOR,4.25,5.0
2021,Spring, College of Fine Arts,DRA,54200,A,"BARTA, Kaiti",DRAMATURGY FORUM,2.0,4.75
2021,Spring, College of Fine Arts,DRA,54200,A,"HODGE, Rebecca",DRAMATURGY FORUM,2.0,4.75
2021,Spring, College of Fine Arts,DRA,54202,B,"VELTEN-SMITH, LISA",ACTING II,11.0,5.0
2021,Spring, College of Fine Arts,DRA,54202,A,"MCKAY, ANTHONY",ACTING II,11.0,3.67
2021,Spring, College of Fine Arts,DRA,54204,A,"LOGAN, GARY",VOICE & SPEECH II,3.5,4.0
2021,Spring, College of Fine Arts,DRA,54206,B,"CONTE, JUDITH",BALLET II,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54206,A,"CATON, JAMES",BALLET II,6.5,5.0
2021,Spring, College of Fine Arts,DRA,54208,B,"WARMAN, KAF",MOVEMENT II,4.25,5.0
2021,Spring, College of Fine Arts,DRA,54209,B3,"LEVINSON, LISA",VCE & SPCH II PRTICM,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54209,A3,"LEVINSON, LISA",VCE & SPCH II PRTICM,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54209,B4,"STEWART, AUSAR",VCE & SPCH II PRTICM,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54209,A4,"STEWART, AUSAR",VCE & SPCH II PRTICM,2.0,4.0
2021,Spring, College of Fine Arts,DRA,54212,A,"CATON, JAMES",ACTOR DANCE II,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54214,A,"EDINGER, RICK",SINGING FOR ACTORSII,3.0,5.0
2021,Spring, College of Fine Arts,DRA,54216,A,"HOLDEN, ALYS",TECH SOUL FRM OSF,2.5,3.0
2021,Spring, College of Fine Arts,DRA,54216,A,"JONES, BEN",TECH SOUL FRM OSF,2.5,3.33
2021,Spring, College of Fine Arts,DRA,54218,A,"COUSIN, THOMAS",JAZZ II,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54220,A,"KLINE, GARY",ACTING A SONG,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54222,A,"TEO, MEI",DIRECTING II:FNDMNTL,11.0,5.0
2021,Spring, College of Fine Arts,DRA,54224,C,"CONTE, JUDITH",TAP II,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54224,A,"CONTE, JUDITH",TAP II,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54225,A,"WEST, SEAN",TD CASE STUDIES,2.0,4.25
2021,Spring, College of Fine Arts,DRA,54238,A,"ZAMBORSKY, BETH",SCENIC PAINTING II,8.0,4.0
2021,Spring, College of Fine Arts,DRA,54240,A,"BLOCK, DICK",HIST OF ARC & DECOR,5.0,4.0
2021,Spring, College of Fine Arts,DRA,54242,A,"WARMAN, KAF",IMPROVISATION,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54250,A,"BLOCK, DICK",INTRO SCENIC DESIGN,8.0,4.67
2021,Spring, College of Fine Arts,DRA,54252,A,"THOMSON, ROBERT",INTRO LIGHTING DESGN,7.4,2.0
2021,Spring, College of Fine Arts,DRA,54258,A,"WEILD, KIM",DIRECTNG PRODCTN II,24.0,4.0
2021,Spring, College of Fine Arts,DRA,54263,A4,"SOUSA, Lauren",STG RIGNG DESTRV TSG,2.0,4.0
2021,Spring, College of Fine Arts,DRA,54264,B,"CARTER, BERNARD",WELDING,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54265,A,"CARTER, BERNARD",ADV FABRICATION 1,2.0,4.0
2021,Spring, College of Fine Arts,DRA,54270,A3,"WASSERLAUF, JESSICA",SCRIPT SUPERVISION,6.5,3.0
2021,Spring, College of Fine Arts,DRA,54272,A,"BOEVERS, DAVID",SCENIC FABRCT INSTAL,3.0,2.67
2021,Spring, College of Fine Arts,DRA,54281,A,"OLMSTEAD, AMANDA",FOUNDATNS DRAMA II,6.13,4.5
2021,Spring, College of Fine Arts,DRA,54281,B,"OLMSTEAD, AMANDA",FOUNDATNS DRAMA II,6.5,5.0
2021,Spring, College of Fine Arts,DRA,54285,A,"LEVINSON, LISA",ALEXANDER TECHNIQUE,2.0,4.8
2021,Spring, College of Fine Arts,DRA,54287,A,"THOMSON, ROBERT",INTRO LIGHT DES SKIL,3.5,1.5
2021,Spring, College of Fine Arts,DRA,54297,A,"ROSS, NICA",VMD SYSTEMS STUDIO,8.0,5.0
2021,Spring, College of Fine Arts,DRA,54302,A3,"HADEN, KYLE",ACTING III,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54302,A4,"HADEN, KYLE",ACTING III,6.0,5.0
2021,Spring, College of Fine Arts,DRA,54302,C3,"STEWART, AUSAR",ACTING III,14.0,5.0
2021,Spring, College of Fine Arts,DRA,54302,C4,"STEWART, AUSAR",ACTING III,8.38,4.75
2021,Spring, College of Fine Arts,DRA,54302,B4,"MCKAY, ANTHONY",ACTING III,2.0,4.0
2021,Spring, College of Fine Arts,DRA,54302,B3,"MCKAY, ANTHONY",ACTING III,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54306,A,"STEWART, AUSAR",VOCE FR STGE III,3.5,4.83
2021,Spring, College of Fine Arts,DRA,54306,B,"STEWART, AUSAR",VOCE FR STGE III,4.08,4.77
2021,Spring, College of Fine Arts,DRA,54308,A,"MOORE, CATHERINE",MOVEMENT III,5.0,4.57
2021,Spring, College of Fine Arts,DRA,54310,A,"LOGAN, GARY",DIALECTS AND ACCENTS,4.14,4.0
2021,Spring, College of Fine Arts,DRA,54310,B,"LOGAN, GARY",DIALECTS AND ACCENTS,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54314,A,"CATON, JAMES",BALLET III,3.8,5.0
2021,Spring, College of Fine Arts,DRA,54316,A,"COUSIN, THOMAS",JAZZ III,3.5,5.0
2021,Spring, College of Fine Arts,DRA,54316,B,"COUSIN, THOMAS",JAZZ III,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54318,A,"EDINGER, RICK",SINGING FOR ACTORS 3,2.0,4.6
2021,Spring, College of Fine Arts,DRA,54324,B,"COUSIN, THOMAS",TAP III,5.0,5.0
2021,Spring, College of Fine Arts,DRA,54324,A,"CONTE, JUDITH",TAP III,3.0,5.0
2021,Spring, College of Fine Arts,DRA,54326,A,"COUSIN, THOMAS",ACTOR DANCE III,3.5,4.83
2021,Spring, College of Fine Arts,DRA,54330,A,"SHACKLEFORD, TINA",INTRO STAGE MNGMNT,5.0,3.0
2021,Spring, College of Fine Arts,DRA,54334,A,"HOLCOMB, DAVID",PRODCTN RESRCE MGMT,5.75,4.0
2021,Spring, College of Fine Arts,DRA,54335,B,"SMITH, ANDREW",AUDITIONING STAGE,4.0,5.0
2021,Spring, College of Fine Arts,DRA,54335,A,"SMITH, ANDREW",AUDITIONING STAGE,2.0,5.0
2021,Spring, College of Fine Arts,DRA,54336,A,"OLMSTEAD, AMANDA",MT HISTORY,4.0,5.0
2021,Spring, College of Fine Arts,DRA,54339,A,"SHACKLEFORD, TINA",STAGE MANAGEMNT SEM,2.75,3.25
2021,Spring, College of Fine Arts,DRA,54350,A,"SISSONS, NARELLE",SCENIC FORUM,2.0,4.5
